Time,Amount,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,label
20629.038759240404,110.57,-1.107282,3.901468,3.656821,-3.530994,-0.895802,-2.143536,-3.789169,-0.560296,4.451617,-4.360484,1
20270.855052701765,1.33,-0.655154,-0.178859,2.610086,-2.242221,0.480925,1.086883,1.263148,-1.411731,-0.353264,1.750869,0
163071.63523933417,8.01,1.709463,-2.262294,-1.49729,0.509619,0.787232,-1.446029,1.056178,-0.348176,1.133094,-0.235727,0
78579.04705353086,6.74,0.647341,0.282386,2.39925,-0.612113,2.069148,0.532529,-0.488546,-0.151214,0.849145,1.659659,0
164838.8581060471,16.53,0.653904,-1.004203,2.077975,1.996199,2.826001,0.463004,-1.86693,0.191524,1.024919,-0.230139,0
131505.62155235044,3.91,4.90121,-1.700687,-1.254841,-1.930144,1.472281,-3.688346,1.229355,0.348217,-0.562534,-1.80685,0
69674.79741416458,146.13,-1.314231,-0.343263,-0.810256,-2.028116,-0.62233,3.100685,0.875073,-0.35485,0.979907,1.277686,0
43510.87737912143,38.27,-1.469727,-0.563321,-0.380296,-0.210617,-0.549134,0.03993,0.70465,-0.332556,0.398512,-0.420681,0
20347.38712341639,218.21,0.089992,0.274097,0.00176,1.786228,1.97311,-1.090758,-0.060059,0.115075,0.544154,0.137956,0
97909.388738864,5.19,-1.843523,1.134469,0.668638,-0.150706,1.860318,2.412547,0.204098,-0.590099,0.70159,-0.54707,0
168272.71142811544,30.84,3.409629,-0.382002,1.309785,0.186172,0.598325,-0.279641,0.572757,0.28199,1.779492,1.260337,0
11295.27202712577,54.62,-1.35681,0.4284,2.898432,-1.584397,-1.257203,-1.139171,-0.690524,0.755024,0.336719,-0.621822,0
89655.21627138526,346.06,-0.970592,-1.342301,1.766634,0.499747,0.29531,-0.358257,1.169916,-0.093018,-1.476086,-0.678833,0
50347.19338636225,23.44,1.453247,2.144948,0.526674,0.500649,-2.493649,0.906133,-1.79102,-0.860393,0.371574,-2.561811,0
52343.837942375685,30.69,-1.054826,-0.053139,-0.340062,1.353528,-0.161602,0.082262,1.13714,-0.755052,0.568979,1.915245,0
21632.104892600717,21.51,1.107509,-0.883044,-0.415454,-0.798346,-0.326823,-2.470297,1.192695,-0.130929,0.17803,-2.602274,0
37855.09021280102,12.34,0.320031,1.863229,1.728023,2.517758,1.212155,0.582968,-0.004907,-1.283358,0.277256,-1.096784,0
105375.64519551462,137.44,-2.364823,-0.056558,0.359354,-0.814984,-1.425986,-1.123575,-1.867304,0.979137,-1.02417,-2.477581,0
94037.52888063974,105.43,5.565799,-0.037441,-3.677032,0.04132,-4.647572,-0.944279,-0.245467,0.802826,1.155105,-0.38032,0
85159.22420727208,555.35,-1.217081,0.549144,-1.834798,1.176089,0.92022,0.972783,-0.038549,0.014914,0.420296,-0.54084,0
17183.472668814844,178.48,-1.994821,1.045405,1.349027,-1.974582,-1.536064,0.887111,-0.517396,-1.241052,1.003661,0.313795,0
81381.93162072195,0.01,0.966346,0.539334,0.141815,0.978204,0.987061,-0.857607,-0.24859,1.847402,-1.022259,1.479812,0
171912.89960693577,40.64,-1.736039,-0.963723,2.425152,2.959036,-0.262012,0.675016,-1.534856,-1.236419,-0.787819,0.119981,0
5270.443189467741,15.82,0.134918,-2.063792,-1.211131,0.267765,-0.107282,0.393034,-0.815904,0.297195,1.175424,-0.91893,0
82095.53003137752,32.29,-0.048618,1.49113,0.437351,-0.834251,-1.027782,1.067898,-1.428083,-0.604021,2.14954,-0.047201,0
116875.19252840673,195.58,1.039865,0.939468,-0.42844,1.051062,0.561516,-0.92753,1.229173,-0.530688,-0.049874,-0.154873,0
75064.89352434217,37.53,0.64397,-0.995751,1.496652,0.421914,-0.451881,-2.226468,-0.008139,0.405497,-0.501436,-0.583513,0
132810.8539818013,0.01,-0.311717,-0.056418,-0.81554,-0.806825,1.501403,0.573097,2.462465,0.419904,0.476994,-1.320971,0
22174.70898621851,32.4,-2.607562,0.23878,-0.613857,-2.064402,0.486369,0.444095,-0.874049,-0.227331,1.639482,0.37661,0
142998.54835395588,7.93,-0.351716,1.125422,0.405365,-0.859415,0.489967,-0.673323,0.770314,-2.884506,-0.259079,-1.902047,0
44316.81694369716,961.73,1.045534,0.680675,0.21743,0.563348,0.156806,0.04151,0.297238,-1.508485,-0.234626,-0.888964,0
69036.84597662234,57.23,-1.882562,-1.451454,1.311951,-0.255105,1.356887,0.155943,1.493885,0.167005,-1.390115,-0.864389,0
11929.582698285585,83.8,1.461399,-0.817048,0.775473,1.468592,-1.556959,-0.533143,2.57532,0.62513,0.177257,0.299921,0
8115.719058729512,116.46,1.853479,-1.440654,0.903281,-0.70285,-0.310874,1.657608,0.413091,-0.968617,0.538275,-1.018882,0
158112.26572277272,81.76,0.064293,2.116761,1.013786,0.815381,-0.61013,-3.133697,0.448349,-0.128161,-1.136602,0.846712,0
94089.07453314788,9.61,-2.986313,-0.43558,2.838632,0.665184,1.818014,1.924615,1.596513,0.113719,0.482779,0.582018,0
76396.09559265562,2142.18,1.411697,0.927385,-0.420612,0.006885,0.389419,0.076363,-1.063771,-0.079455,-0.946556,-1.204232,0
105046.0209948736,16.11,0.619264,0.934759,-1.110945,-0.61749,1.878245,-1.781474,0.540082,0.821956,-0.86193,0.686793,0
94471.53627051873,2.0,3.134903,-2.132193,1.995431,2.621234,-1.927988,-2.363347,0.986796,0.130477,0.562525,1.091941,0
80176.03744323814,57.35,0.798627,-0.251575,-2.237129,1.048809,1.302941,-0.710111,1.760795,-1.392221,-0.335182,0.979558,0
140395.47627643286,44.46,0.945418,-4.970373,0.427842,-2.269521,1.564101,1.031413,2.556321,0.598137,-3.544612,0.244068,0
77824.09778541439,18.05,-1.021619,2.973526,-0.655965,0.069169,0.623698,0.865021,0.011915,-1.367654,-0.25068,0.068324,0
102584.58472083544,29.38,1.440413,-1.134039,-1.679753,-1.247092,-0.60074,0.252407,-1.627461,-0.36479,0.673191,-1.575497,0
14539.385951144439,72.6,-0.765884,-0.074162,4.103339,1.654217,-1.175031,0.963953,1.361358,1.202354,0.888308,-2.118062,0
64400.57573972786,5.78,-0.863286,-2.631985,1.127646,1.154019,-1.572566,1.002877,-0.007704,-0.403223,0.908075,0.122645,0
155641.28210114548,135.2,2.127328,-3.79624,0.204744,0.057095,1.109209,-0.644656,1.22102,0.930877,0.492077,1.030133,0
7201.077224092001,111.95,2.953272,0.71496,1.330911,-1.266928,0.076193,0.140056,-1.307319,1.563848,0.064083,1.607409,0
99090.06706770384,139.53,0.944801,3.067311,0.368724,3.256843,-2.318676,2.304268,-1.438979,0.701571,-1.595709,0.603742,0
96988.69974000895,205.59,0.774012,-1.504342,0.282359,0.223699,-1.546697,1.303807,-2.926719,1.367597,0.928675,0.594116,0
158511.78583987555,214.36,-2.472881,-1.235067,-0.268821,1.467588,-0.082351,-2.150963,2.253785,2.228123,0.299097,0.748604,0
84262.08551049404,3.71,-2.156398,-0.16146,-0.254439,-0.616631,-0.421509,1.841142,-0.741484,-0.961699,1.685154,-0.737621,0
161777.4761509096,126.37,1.009664,1.028591,-1.191699,1.379123,1.305885,1.576776,0.677691,-2.104691,0.226902,2.178577,0
26269.89462063039,35.25,-0.758883,0.832631,-0.214755,0.238834,-0.443651,-1.37041,-2.2278,1.209442,-1.522091,0.511895,0
138959.8096292152,186.41,-0.44672,1.435977,0.009276,0.386508,-0.017583,-1.437276,-0.336677,-1.317177,0.115189,-1.873944,0
100325.6669280459,68.86,-0.896132,1.743506,0.715699,0.262908,-2.424956,-1.010298,-0.8823,0.760281,1.24734,0.191183,0
47486.482942717914,170.89,1.49552,-0.110549,0.066408,-2.287674,-0.439119,-0.124489,-3.231988,0.268686,0.227775,-1.029064,0
38813.577726617616,13.95,-3.19363,-0.134947,-0.771787,2.367002,-1.273288,-0.65518,1.733075,-0.559758,1.494006,-0.911531,0
76348.86418977776,28.25,-2.661316,0.244683,-2.625193,-0.304139,-0.591756,-1.180937,-0.032643,-1.711629,1.364263,-0.032029,0
96307.8629022158,19.95,-0.140165,3.094675,-0.256409,0.062646,0.726033,0.650815,-0.35224,1.863962,1.066891,0.267161,0
84947.5376769203,195.58,0.601112,2.035234,-0.775728,-0.308026,0.352456,0.829882,0.377139,1.082149,0.90252,-0.147249,0
94448.53014318056,238.23,0.726523,1.323507,-0.403414,-0.686786,0.920822,0.354593,0.224419,0.558745,-1.096147,0.557256,0
78583.27839309983,4.52,2.614858,0.646011,-1.207533,0.043686,1.2776,-0.924657,-0.120781,-0.8499,0.420252,-0.552205,0
111089.99405814469,24.78,1.900166,-1.341242,0.258398,1.843102,0.7468,-1.483798,-0.888546,-0.152501,-0.056703,2.049333,0
72157.95805563562,1707.44,1.498727,0.825894,-1.41668,-0.190399,1.514181,-0.304097,-1.154002,0.907823,-0.950395,0.663691,0
69861.26832564139,91.9,-0.64743,0.459109,-1.167795,1.000526,-0.944558,1.020093,1.429533,0.406819,0.903213,-1.794687,0
2485.113881256292,128.26,1.896321,1.570136,-1.073604,-0.082994,0.139775,1.303318,-0.025213,-0.021347,-0.701517,0.2393,0
90801.26911109834,218.89,2.251968,1.397939,-1.599589,2.109341,2.751539,-0.865585,-0.205579,-0.103633,-0.823778,0.782317,0
116201.17405872498,9.06,-4.574024,-0.980247,0.199696,2.008575,-0.65026,0.884063,0.448217,0.591164,1.388381,0.438337,0
106309.91892631869,47.12,-0.117783,0.390704,-0.017945,2.02588,-1.043063,1.922474,1.572493,-0.987259,-0.430865,0.077804,0
92269.57925625358,30.36,0.429407,-0.282604,-0.279633,0.852506,0.900786,0.521391,0.600735,0.533169,0.597395,0.867677,0
118933.78794282496,4.12,3.043285,0.6886,-0.646972,0.285078,1.072209,-0.89023,-0.431366,0.154553,-0.716598,0.011036,0
43722.951711019756,110.36,-1.73609,-0.452558,-3.818548,1.949433,-1.143938,0.057445,0.206481,0.174376,1.478026,0.242784,0
120087.89902247864,145.3,0.795115,-1.387558,-2.362989,-0.848413,2.301879,-0.298439,-0.314518,1.645095,-0.111421,-0.161683,0
90021.5384726089,288.46,-1.648829,-2.220573,-1.980992,-0.480586,1.47383,-0.99316,1.889717,0.104951,-0.476866,0.229519,0
63643.886871583396,1.52,-1.507007,0.53402,-0.985316,-0.248291,0.151225,0.003206,-1.990177,0.225484,1.466697,1.911385,0
103448.18606924792,191.78,-0.288203,0.576219,1.057239,-2.333922,0.087651,-0.742621,1.844709,1.87968,0.811882,0.24624,0
61059.26500290193,27.9,-0.212498,-1.169215,0.383916,0.215117,1.418864,-0.827596,1.912537,0.232834,-0.217016,0.592744,0
115951.04303608682,20.45,0.135109,-0.995483,-0.737282,-0.411228,-0.34306,-0.709245,-1.134293,2.704667,0.613864,-0.014364,0
63041.322851907615,12.39,-1.143921,2.718014,0.960085,2.571396,-1.02317,1.786832,-0.169901,0.467961,0.393023,-0.439989,0
144961.5893378574,22.31,0.65903,-2.484874,1.763858,0.076894,0.929678,0.124404,0.765896,1.498936,1.033663,0.922264,0
48169.70595323476,19.64,0.221909,-2.529698,-0.036457,-1.242853,0.247409,-1.144418,1.433953,0.572798,1.026272,-0.7327,0
70528.61218176543,6.02,-2.748281,-0.531723,-2.03067,-0.124679,-0.450081,-0.513126,-0.122104,-1.277836,-0.939294,-1.218223,0
100992.77160608322,26.27,-1.575704,-1.08049,-0.462947,-0.688596,-1.55727,0.458456,-0.257873,-1.5387,0.503135,0.956759,0
13557.165059599018,4.18,-0.697884,-3.681945,-1.428468,-0.950347,-0.809413,-1.099446,-1.271164,-0.572605,0.826914,-0.206186,0
53621.305707665815,23.53,0.587743,0.07084,-0.312901,2.269221,-0.794899,-0.376152,1.570255,0.26284,-0.735276,0.401476,0
84268.8694577545,9.7,0.991899,-1.869935,2.905345,2.268618,-2.043269,-0.947192,-0.312091,0.049186,0.225149,0.765921,0
18010.045925282477,19.85,1.322611,2.131527,0.313996,-0.096001,0.541037,1.022512,-1.337862,0.237832,-1.562536,-0.218245,0
56443.26230079741,7.77,1.664371,-0.506851,2.532809,2.591303,-2.002506,-0.00187,0.715913,1.17427,0.565234,0.201262,0
71054.92607890391,31.66,-0.182604,-1.312834,0.854196,-2.002582,1.780466,-0.537059,0.34818,1.440126,-0.281274,-0.413613,0
62594.284317515434,9.57,-1.364611,-0.247123,0.724363,-1.507092,-2.066223,0.063607,-1.695444,0.650359,-0.932811,2.032716,0
25928.40925912048,211.29,0.063174,-1.880131,0.545034,-1.83461,-0.687782,-1.429156,0.630864,0.149736,0.146462,-0.429832,0
68861.61810386613,20.49,0.838715,0.979599,-0.197187,3.081151,-0.792151,-2.062243,0.52938,0.405426,0.984382,-1.08388,0
105976.8031485391,83.64,2.174359,-1.987615,0.385884,-3.468304,0.215129,2.499019,-1.494922,-1.810468,0.362335,-1.39121,0
127780.28350365207,126.88,1.103157,-0.957341,0.46625,0.13162,-1.728201,-0.433421,0.241346,-1.852165,-1.378165,0.032995,0
21061.916928624538,42.31,2.257404,1.459456,0.929494,-1.973627,-0.044674,0.094526,1.955633,-1.508156,-0.946338,-0.325911,0
162549.37355593083,1.23,-1.031995,-0.028675,-1.599662,0.03044,1.559147,0.209182,0.105099,-0.139568,1.552028,-1.235473,0
111283.12107170193,72.09,-0.26096,2.91885,-1.434234,-0.876374,-0.338036,-0.803493,1.635427,0.148741,1.317534,-0.937439,0
1044.9290621914706,38.95,0.282013,2.408776,2.158225,-0.11893,0.416773,-1.782126,-0.47292,0.768608,-1.034486,0.219658,0
90431.36027045129,48.95,-1.928525,1.852656,1.502446,3.664368,2.544997,-0.784016,-0.448734,-1.647337,0.825638,1.06962,0
125445.14130877737,185.06,-1.19634,-3.949162,0.170304,0.910391,-0.980952,1.532381,-0.100061,-1.092498,-0.911937,-0.559973,0
63712.59912543661,15.52,2.537427,-2.591701,0.166522,-1.028519,-0.730864,3.4903,-1.667725,-0.931282,-0.324255,-0.831445,0
128155.6428772681,215.29,0.006262,0.198698,-1.370083,1.178173,-0.499992,-0.899722,1.026724,0.559906,1.44393,0.994478,0
113720.06328016182,1240.1,1.210949,-0.367173,-0.906485,1.840291,0.562561,3.448286,0.740219,2.917506,-1.650397,-0.861511,0
78544.69599187121,9.58,1.701107,-0.706354,0.496701,-3.535511,-0.999122,-0.267624,-1.418766,-3.049791,-0.008876,-0.54445,0
71561.62123699859,24.87,0.186696,0.897359,0.258837,-0.566808,0.116009,1.199823,2.046959,-1.610124,-1.822661,-0.784816,0
103146.16732646218,10.54,-2.27716,1.82134,-0.172552,-1.086643,0.058376,-1.651066,0.129699,0.309195,-0.88855,-0.008341,0
29812.125936331366,138.08,-3.033338,3.338673,-0.582084,-2.430838,-1.094482,1.343697,-0.548132,-1.075945,1.591242,-0.174232,0
116405.92813966404,127.6,-2.201117,3.202431,1.361818,-0.48277,-0.829602,0.383732,0.285017,-1.319146,-1.34655,0.73835,0
6394.919278837125,7.9,1.655045,2.136376,-1.33581,2.413048,1.303684,0.69799,-1.143331,-0.59785,0.015143,-2.779461,0
169089.2009376435,69.82,5.052212,2.694248,-0.160998,0.00451,-0.239697,-0.085579,-0.895084,-1.981894,1.740323,-2.156837,0
115976.0114000102,64.22,0.332752,0.49983,-0.255055,2.196357,-1.320868,3.07181,0.442026,-0.322868,0.900573,-2.890635,0
160372.8530483414,5.22,-2.440768,-0.737096,1.489377,-0.816453,-0.170879,-0.159466,-0.026971,-0.240922,0.380543,-2.015085,0
18049.740727706157,2.37,-0.598428,1.24005,-0.321864,0.781133,-1.999392,-1.353669,1.185222,-1.533308,-1.663307,2.757927,0
58967.62461379982,30.34,0.38634,0.776913,0.230158,1.208084,-0.152971,-3.011943,1.114607,0.986597,-0.807963,-0.113581,0
136988.60202538205,69.1,1.630907,2.70121,1.112604,0.022225,0.87189,-0.470761,2.506328,0.64632,-0.152465,-0.256856,0
133126.40179718667,30.87,-0.293989,0.265771,-1.757472,-1.605488,1.663376,1.75783,-1.53056,0.671918,-0.929707,0.378593,0
97126.17887276429,9.75,-0.10419,4.91974,1.869091,0.949513,-2.447531,0.028582,-0.828859,-0.12235,-0.454898,-0.79598,0
59337.22213629692,14.23,-1.766737,-1.647296,1.277689,-1.097937,0.126578,1.639588,-0.211633,2.291761,1.329287,0.784155,0
149523.10713946007,20.42,-1.119786,4.100698,0.295025,0.56415,-2.949679,0.191731,-0.657883,-2.267579,-1.650663,0.444518,0
69674.30025982598,10.78,3.122544,1.929637,0.011267,1.037098,2.632024,-0.30944,0.891709,1.113952,1.428017,-0.93637,0
102062.2177142734,4.16,0.799814,-3.438161,-1.289698,-1.485484,-0.833187,-0.764524,-0.112987,-0.134096,0.448929,-1.523457,0
60101.43112549896,7.08,3.067902,0.228082,1.808238,0.637786,-0.915701,1.808323,0.805232,2.955288,-0.160837,2.116533,0
53534.62805572264,381.79,1.759707,-3.593863,-0.002016,-1.32904,-0.20375,0.6184,1.339209,-0.768632,0.816281,-0.118292,0
160622.6361260243,8.92,-3.606478,-1.526587,-1.460665,0.97285,1.070072,1.484487,1.9071,-1.466001,0.881074,2.131933,0
53166.94666178951,12.65,-0.722273,0.453259,0.035809,-1.963943,0.837766,0.482035,2.235593,1.400367,-1.595077,1.345779,0
74942.38045216167,23.07,3.862204,-2.206284,-1.528534,0.124537,-0.54372,-1.184949,1.18306,1.079653,0.271918,-0.649102,0
141173.0911765734,7.33,-0.984064,1.488574,3.345516,-0.406971,1.130686,0.322563,2.14954,0.271073,-0.637212,1.380879,0
121324.16807086336,0.01,0.480252,-1.073933,-0.655121,-1.282074,-1.127824,0.881173,1.089849,-1.636294,-1.108537,0.801321,0
72394.17814439574,59.18,-0.658955,-0.879642,1.01177,1.102696,-0.052596,-0.19808,0.645205,-1.012177,0.439547,-2.26601,0
62216.72050768905,28.49,-1.845954,-2.402987,-0.150885,-2.343481,0.389386,-0.330099,-1.171044,0.013383,-0.120203,-1.913471,0
8747.56320809601,3.13,-1.276522,-1.017261,0.580925,1.109694,-1.663622,-1.628694,-1.746546,1.694713,-1.948899,0.961503,0
86207.87291639432,44.67,-0.388798,2.122788,-0.363157,1.260169,1.398335,-0.280774,-2.15534,0.920593,-0.765774,1.181497,0
125568.74742975186,33.69,-0.788748,-1.11616,-0.95991,-1.788196,1.529724,-1.923797,-0.221373,0.18822,0.447585,-1.349094,0
88592.57470365269,2060.07,-0.969631,2.017843,-0.215501,-1.990511,-0.131835,0.50519,-0.874335,1.211328,-0.096653,1.095591,0
46992.27561150795,75.89,0.792875,-2.576276,1.450049,1.222659,0.602244,0.678973,-1.280678,-0.15409,-0.323091,-1.578892,0
57542.730576456604,49.45,0.536568,1.182826,-0.839328,-0.097893,0.79344,-0.710177,-0.267021,1.340176,1.722134,2.237791,0
128004.81714792653,0.01,-3.60847,-0.209657,-0.568947,0.36837,-1.202151,-0.118822,0.373605,0.937587,-0.686112,-0.478522,0
139884.37771245893,31.21,-0.102744,1.073958,-2.654681,-1.538185,0.351149,-0.225672,-1.089089,-1.336788,0.654511,-1.043413,0
168147.9065616191,2559.31,-4.470581,0.777567,0.360501,-1.144853,1.341618,-0.071408,-0.162439,-0.256288,0.958519,-0.57502,0
158643.62822001323,23.66,0.670519,2.363631,-2.744601,-2.597919,-1.792421,0.023987,1.249053,1.069725,0.399907,1.489196,0
54070.39772011841,26.26,0.0372,0.389413,-0.724931,-0.989633,-2.018823,2.29516,1.987121,-0.383565,0.428445,-0.270945,0
106496.72396796512,72.93,0.001056,-3.053373,-1.952776,-0.293247,-1.467979,-0.959712,2.709735,1.562123,1.538272,0.574145,0
113855.40925620316,22.67,-0.153876,1.24375,0.30343,-0.75574,0.039659,0.667597,1.356293,-0.860093,-0.188266,0.406467,0
72190.09995851527,4.82,-1.509701,-1.397319,-0.991743,-0.178646,0.957908,-0.14987,-0.072938,-0.91617,1.111687,0.451666,0
38035.23711634134,36.03,0.490507,-1.311032,2.695247,-0.586568,-0.500303,0.482495,0.502688,-0.83102,-0.830428,-2.317334,0
130010.3186868311,10.95,2.768161,0.359115,-0.350882,-0.524765,1.120831,-0.054938,-0.029515,-0.290555,-0.911011,0.479446,0
47652.63579383448,358.3,-0.453999,-2.489023,1.205268,0.621672,-0.798214,0.415673,0.019647,0.859053,-0.583188,0.856253,0
86392.91381151543,2.86,-0.299045,1.898862,-0.351588,-1.102599,1.18264,1.311366,-2.260221,2.063798,0.569006,-0.114799,0
80990.17801257086,86.21,-3.64122,0.052475,1.444216,2.00845,1.241408,-0.149664,0.606932,-0.49839,-0.720622,-1.154506,0
88423.0468614203,32.1,4.568084,1.694618,0.464946,-0.296934,1.52815,2.413549,1.048416,0.053013,2.292187,-1.350358,0
18455.161651608436,70.42,2.959092,-1.821536,0.302097,-0.241907,-0.012515,-1.0202,-2.734269,1.555369,-0.17493,-0.094719,0
12628.49391826819,4897.33,-2.399597,2.603379,0.787566,1.613714,-1.857247,0.28242,-1.165491,-0.036866,0.516831,-0.718557,0
4248.619164080901,22.29,-1.615675,0.513893,-0.879474,-1.445172,-1.565269,-1.148506,0.636953,-1.37829,0.740178,-1.672944,0
59649.213627799574,6.95,-1.98464,1.742409,-2.984522,1.751964,-0.188545,1.223915,-0.946615,1.286383,0.546495,-0.724582,0
127257.56391595211,6.86,-2.265399,-3.993398,1.392908,-1.398306,0.129266,2.705134,0.219466,-0.698238,-0.459843,1.018402,0
105016.91815506686,139.5,-3.870617,-1.64447,1.104009,-0.940238,-0.725473,-0.046025,-0.866985,-0.566294,-0.168502,-1.432682,0
58936.26546148467,205.95,1.33464,1.487736,-1.875679,-1.277187,0.100472,1.129753,2.095406,0.142853,-0.209157,2.572531,0
22840.644859869037,23.01,0.180961,-1.487722,-1.91758,0.498177,0.532808,1.026572,-1.603386,-1.177719,0.328586,-0.219337,0
46818.89826906794,176.95,-0.65059,-0.551522,0.400681,-2.467039,1.603336,0.317199,0.06666,-3.102338,0.492562,-0.400852,0
79834.60286970613,5.67,-2.501221,-3.934518,-0.562048,-0.878169,0.65242,0.079351,0.936999,-0.797188,0.307461,1.132675,0
66033.70125106796,3.01,-1.904058,-0.398422,2.687014,-0.511651,-0.136396,-0.26941,0.756023,-2.114875,-1.321965,1.213902,0
132635.68620789627,18.95,-3.204858,1.23494,-0.358605,0.239871,-2.04837,-2.629332,0.039669,-1.954605,-0.641557,1.186457,0
39221.891620678834,4.02,1.319239,-0.939262,-0.042097,1.203008,-1.415903,-1.239442,-0.143342,0.991489,-0.120824,-2.15976,0
81893.58683606255,248.72,0.481314,-1.048817,-1.121724,1.533117,-1.9076,-0.659243,-0.156985,-3.180548,1.562306,0.605644,0
122582.38841125394,736.8,2.268842,-1.793167,1.273959,-0.070274,-0.776375,-1.056495,-2.117895,1.564238,-0.067156,0.451682,0
137666.54543466913,206.78,0.899849,0.236445,-0.082507,0.285559,-0.65599,-1.858446,-1.753481,-0.921484,-1.523785,1.038989,0
119414.44444134443,457.96,2.170785,-1.18459,3.625442,-0.227858,0.207875,-0.71352,2.110342,-0.124232,2.221258,0.334735,0
105705.34494929606,196.76,-0.849753,-1.380545,0.082373,0.214677,-0.485552,-0.308941,-2.428101,0.925464,-1.488751,0.679104,0
90839.2635019041,7.82,-0.040963,-0.594097,2.393181,-0.19012,0.512758,0.965634,0.721184,-2.516009,-0.151241,-0.509576,0
160498.01560686657,188.3,1.695379,0.115877,-1.646279,1.090911,2.879287,-0.430957,-0.206069,-0.373204,-0.285773,1.281472,0
95639.92292906206,118.29,2.006507,0.205446,0.498276,0.783681,-0.302202,0.069115,-1.972544,1.20964,1.178475,-1.457617,0
94180.65158539094,54.63,-1.293927,1.679355,0.988331,-0.920583,0.965822,1.025656,1.241003,-0.051866,0.093763,0.360857,0
66326.33409403001,23.03,-3.338796,-1.332816,-0.990995,-2.049811,-0.921424,-1.124161,1.681821,-1.861569,1.900764,-0.805488,0
111485.85818275294,29.32,3.158211,0.897573,-0.131428,-0.002284,2.407374,-3.688543,0.708072,-0.837769,0.230383,-1.049418,0
101667.26378588889,75.41,0.323823,-2.875574,-2.111837,-0.808452,1.270077,0.948236,-0.84367,-3.211517,-0.572017,-0.630245,0
40177.03545351323,0.23,-0.432305,-3.262733,-0.011787,1.407742,-0.843325,0.350499,-0.736999,-0.708199,0.891785,-1.199215,0
60009.4723444717,162.18,-1.353084,-0.530941,0.226776,0.795193,0.843157,-1.510402,-0.711375,1.476729,2.142835,0.522644,0
60501.64478401096,1.98,-0.424361,-2.167619,-0.108869,-0.853933,-0.098962,0.91644,-0.785411,-1.20532,-1.427075,-1.665981,0
49356.17082355561,1532.59,-1.787271,0.938349,0.63653,0.686189,-0.033805,1.866194,0.089043,0.102652,1.565474,-0.441443,0
28919.295170515757,55.14,-0.3239,-1.204665,1.647616,-2.777371,1.79308,1.888412,1.955868,2.01861,-1.121037,-1.784204,0
3557.000614314663,1471.26,-1.837519,2.939834,-1.03083,0.475147,0.399979,-0.621409,1.513085,0.104612,-1.03537,0.927609,0
111581.28749106207,13.12,-0.575893,-0.883556,-1.212406,0.18987,-3.601661,-0.803261,0.746248,-0.190067,1.348704,-0.01019,0
18519.3235595133,5.8,-3.152895,-0.350769,1.806648,0.731231,1.6903,-0.222346,1.664574,-0.677446,-1.231293,0.41217,0
147564.62788989695,0.22,1.881821,0.053023,0.453533,-0.039486,0.726018,1.284191,0.162996,1.520409,-0.603687,-0.121448,0
89949.97508627953,5.9,0.735712,-0.843988,-0.190833,-1.529516,1.397278,0.375778,-1.2259,-0.58578,-1.551846,0.176423,0
140725.54149161727,74.89,0.108578,0.321332,-1.382885,2.963485,2.903397,-1.134234,-0.921528,2.546191,-0.720683,1.197879,0
110108.41519247086,5.4,-1.38722,-1.402163,1.502427,0.009957,-0.2858,0.761641,-1.146565,-1.331978,1.056773,0.305348,0
26960.021068453032,104.66,-0.389764,5.42473,-1.100112,1.381466,1.058502,1.312441,0.235626,-0.177306,-0.940843,-1.190505,0
28274.196301920434,10.12,0.15092,-1.807337,2.505697,-1.326991,0.276345,-1.427412,-3.577875,-1.6074,0.141884,-0.228282,0
132960.76889737774,12.35,-1.611175,0.47989,1.857738,1.613374,-1.194719,0.689441,1.887819,-0.82247,-0.035821,-0.45265,0
171301.4613902973,14.73,-2.161917,-0.506579,2.628567,-0.609836,-1.162614,0.762006,-0.394549,0.009282,-0.718251,0.267562,0
91525.20029780312,462.87,2.205478,0.730671,-2.141626,1.868495,-3.126456,0.492485,0.816683,1.764764,1.555556,0.707492,0
101009.04997123437,116.51,-1.694079,-0.454326,1.884545,-1.537411,-2.432212,-1.574114,-0.06098,0.101371,-0.410159,0.537996,0
12313.162557836686,75.81,1.90304,-2.302418,-2.559906,1.717946,0.508093,-1.008206,-1.295062,1.77949,-0.627573,-0.773329,0
117342.70925684614,244.35,-0.396795,-0.142622,0.142251,1.350912,0.377373,1.056301,-1.105015,0.509065,-1.379553,-0.857083,0
104289.77776339371,6.04,0.968275,-2.061408,-1.145313,-1.724776,-0.489945,-0.352868,-0.227809,0.756125,1.540715,0.413872,0
83725.57184100848,16.94,0.202422,-0.408376,1.716727,-0.173678,-1.383349,1.463908,-1.579374,0.3558,-0.503388,-1.151782,0
139987.59460056244,1.28,1.043402,-0.252736,0.641963,-2.491739,0.473967,-3.237514,1.041335,-2.176022,-1.841154,3.398744,0
170535.6193630978,123.1,-1.470263,1.233605,2.379566,-1.677484,0.16176,-0.359615,-1.512328,-1.239077,0.138236,-0.757796,0
54651.48187322421,36.6,0.827507,2.440482,0.720479,-0.923795,0.158334,0.190387,0.443095,-0.124804,-0.037338,0.740734,0
6731.915849014617,55.56,1.574206,-0.267872,1.820155,-0.543361,1.728554,-0.051719,0.563166,-0.072014,0.634366,-1.54287,0
